# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1660       4.817837127203e-11       2.529295438369e-12      -4.077673512815e-12       0.000000000000e+00       7.824419336607e-16       2.496005412619e-17       3.590224239180e-17 
 1661       4.822812926777e-11       2.513638015056e-12      -4.111767693701e-12       0.000000000000e+00       7.804608468727e-16       2.427117685108e-17       3.568811485586e-17 
 1662       4.828011776185e-11       2.497787261335e-12      -4.144864072707e-12       0.000000000000e+00       7.784857337968e-16       2.360111865626e-17       3.547149680499e-17 
 1663       4.833425141824e-11       2.481748941164e-12      -4.176950371400e-12       0.000000000000e+00       7.765165716141e-16       2.294935601802e-17       3.525242966961e-17 
 1664       4.839044446167e-11       2.465528848380e-12      -4.208014265923e-12       0.000000000000e+00       7.745533372642e-16       2.231536263425e-17       3.503095510682e-17 
 1665       4.844861067686e-11       2.449132806744e-12      -4.238043386938e-12       0.000000000000e+00       7.725960074450e-16       2.169860942016e-17       3.480711500078e-17 
 1666       4.850866340791e-11       2.432566669987e-12      -4.267025319562e-12       0.000000000000e+00       7.706445586122e-16       2.109856450398e-17       3.458095146307e-17 
 1667       4.857051555764e-11       2.415836321858e-12      -4.294947603309e-12       0.000000000000e+00       7.686989669787e-16       2.051469322265e-17       3.435250683302e-17 
 1668       4.863407958683e-11       2.398947676167e-12      -4.321797732024e-12       0.000000000000e+00       7.667592085145e-16       1.994645811750e-17       3.412182367807e-17 
 1669       4.869926751366e-11       2.381906676834e-12      -4.347563153827e-12       0.000000000000e+00       7.648252589459e-16       1.939331892993e-17       3.388894479413e-17 
 1670       4.876599091293e-11       2.364719297932e-12      -4.372231271047e-12       0.000000000000e+00       7.628970937552e-16       1.885473259714e-17       3.365391320592e-17 
 1671       4.883416091546e-11       2.347391543734e-12      -4.395789440166e-12       0.000000000000e+00       7.609746881804e-16       1.833015324780e-17       3.341677216735e-17 
 1672       4.890368820738e-11       2.329929448758e-12      -4.418224971751e-12       0.000000000000e+00       7.590580172146e-16       1.781903219774e-17       3.317756516182e-17 
 1673       4.897448302945e-11       2.312339077816e-12      -4.439525130398e-12       0.000000000000e+00       7.571470556054e-16       1.732081794563e-17       3.293633590265e-17 
 1674       4.904645517644e-11       2.294626526055e-12      -4.459677134670e-12       0.000000000000e+00       7.552417778548e-16       1.683495616869e-17       3.269312833336e-17 
 1675       4.911951752361e-11       2.276797862537e-12      -4.478671196491e-12       0.000000000000e+00       7.533421601353e-16       1.636096033992e-17       3.244798446770e-17 
 1676       4.919359664162e-11       2.258858960328e-12      -4.496509668481e-12       0.000000000000e+00       7.514481860576e-16       1.589862426288e-17       3.220093788825e-17 
 1677       4.926862227302e-11       2.240815665015e-12      -4.513197976405e-12       0.000000000000e+00       7.495598409524e-16       1.544781138475e-17       3.195202019171e-17 
 1678       4.934452381292e-11       2.222673851084e-12      -4.528741587026e-12       0.000000000000e+00       7.476771099581e-16       1.500838434204e-17       3.170126314440e-17 
 1679       4.942123030850e-11       2.204439421965e-12      -4.543146008183e-12       0.000000000000e+00       7.457999780199e-16       1.458020495930e-17       3.144869868251e-17 
 1680       4.949867045842e-11       2.186118310073e-12      -4.556416788855e-12       0.000000000000e+00       7.439284298900e-16       1.416313424782e-17       3.119435891233e-17 
 1681       4.957677261235e-11       2.167716476853e-12      -4.568559519232e-12       0.000000000000e+00       7.420624501270e-16       1.375703240432e-17       3.093827611056e-17 
 1682       4.965546477042e-11       2.149239912824e-12      -4.579579830781e-12       0.000000000000e+00       7.402020230955e-16       1.336175880972e-17       3.068048272452e-17 
 1683       4.973467458272e-11       2.130694637621e-12      -4.589483396317e-12       0.000000000000e+00       7.383471329658e-16       1.297717202777e-17       3.042101137248e-17 
 1684       4.981432934873e-11       2.112086700038e-12      -4.598275930071e-12       0.000000000000e+00       7.364977637136e-16       1.260312980384e-17       3.015989484382e-17 
 1685       4.989435601685e-11       2.093422178076e-12      -4.605963187759e-12       0.000000000000e+00       7.346538991194e-16       1.223948906357e-17       2.989716609940e-17 
 1686       4.997468118385e-11       2.074707178980e-12      -4.612550966648e-12       0.000000000000e+00       7.328155227684e-16       1.188610591164e-17       2.963285827174e-17 
 1687       5.005523109435e-11       2.055947839287e-12      -4.618045105630e-12       0.000000000000e+00       7.309826180502e-16       1.154283563040e-17       2.936700466532e-17 
 1688       5.013593164027e-11       2.037150324866e-12      -4.622451485286e-12       0.000000000000e+00       7.291551681580e-16       1.120953267866e-17       2.909963875682e-17 
 1689       5.021670836037e-11       2.018320830966e-12      -4.625776027955e-12       0.000000000000e+00       7.273331560886e-16       1.088605069035e-17       2.883079419540e-17 
 1690       5.029748643967e-11       1.999465582256e-12      -4.628024697806e-12       0.000000000000e+00       7.255165646422e-16       1.057224247326e-17       2.856050480295e-17 
 1691       5.037819070894e-11       1.980590832869e-12      -4.629203500903e-12       0.000000000000e+00       7.237053764215e-16       1.026796000772e-17       2.828880457435e-17 
 1692       5.045874564419e-11       1.961702866445e-12      -4.629318485277e-12       0.000000000000e+00       7.218995738316e-16       9.973054445359e-18       2.801572767773e-17 
 1693       5.053907536612e-11       1.942807996176e-12      -4.628375740992e-12       0.000000000000e+00       7.200991390801e-16       9.687376107757e-18       2.774130845474e-17 
 1694       5.061910363965e-11       1.923912564851e-12      -4.626381400213e-12       0.000000000000e+00       7.183040541757e-16       9.410774485196e-18       2.746558142080e-17 
 1695       5.069875387332e-11       1.905022944893e-12      -4.623341637279e-12       0.000000000000e+00       7.165143009290e-16       9.143098235357e-18       2.718858126536e-17 
 1696       5.077794911882e-11       1.886145538408e-12      -4.619262668766e-12       0.000000000000e+00       7.147298609513e-16       8.884195182032e-18       2.691034285217e-17 
 1697       5.085661207047e-11       1.867286777230e-12      -4.614150753562e-12       0.000000000000e+00       7.129507156546e-16       8.633912313836e-18       2.663090121953e-17 
 1698       5.093466506465e-11       1.848453122958e-12      -4.608012192930e-12       0.000000000000e+00       7.111768462510e-16       8.392095782917e-18       2.635029158057e-17 
 1699       5.101203007932e-11       1.829651067004e-12      -4.600853330578e-12       0.000000000000e+00       7.094082337528e-16       8.158590903662e-18       2.606854932349e-17 
 1700       5.108862873349e-11       1.810887130635e-12      -4.592680552731e-12       0.000000000000e+00       7.076448589716e-16       7.933242151417e-18       2.578571001181e-17 
 1701       5.116438228668e-11       1.792167865019e-12      -4.583500288196e-12       0.000000000000e+00       7.058867025182e-16       7.715893161188e-18       2.550180938468e-17 
 1702       5.123921163839e-11       1.773499851264e-12      -4.573319008431e-12       0.000000000000e+00       7.041337448024e-16       7.506386726358e-18       2.521688335708e-17 
 1703       5.131303732761e-11       1.754889700465e-12      -4.562143227617e-12       0.000000000000e+00       7.023859660323e-16       7.304564797395e-18       2.493096802013e-17 
 1704       5.138577953226e-11       1.736344053745e-12      -4.549979502723e-12       0.000000000000e+00       7.006433462141e-16       7.110268480564e-18       2.464409964131e-17 
 1705       5.145735806871e-11       1.717869582302e-12      -4.536834433574e-12       0.000000000000e+00       6.989058651518e-16       6.923338036634e-18       2.435631466476e-17 
 1706       5.152769239121e-11       1.699472987448e-12      -4.522714662926e-12       0.000000000000e+00       6.971735024466e-16       6.743612879594e-18       2.406764971150e-17 
 1707       5.159670159138e-11       1.681161000655e-12      -4.507626876525e-12       0.000000000000e+00       6.954462374969e-16       6.570931575359e-18       2.377814157975e-17 
 1708       5.166430439770e-11       1.662940383600e-12      -4.491577803186e-12       0.000000000000e+00       6.937240494976e-16       6.405131840484e-18       2.348782724510e-17 
 1709       5.173041917499e-11       1.644817928203e-12      -4.474574214853e-12       0.000000000000e+00       6.920069174401e-16       6.246050540872e-18       2.319674386087e-17 
 1710       5.179496392385e-11       1.626800456677e-12      -4.456622926672e-12       0.000000000000e+00       6.902948201114e-16       6.093523690485e-18       2.290492875830e-17 
 1711       5.185785628019e-11       1.608894821568e-12      -4.437730797061e-12       0.000000000000e+00       6.885877360943e-16       5.947386450057e-18       2.261241944683e-17 
 1712       5.191901351465e-11       1.591107905798e-12      -4.417904727773e-12       0.000000000000e+00       6.868856437667e-16       5.807473125801e-18       2.231925361437e-17 
 1713       5.197835253213e-11       1.573446622709e-12      -4.397151663972e-12       0.000000000000e+00       6.851885213015e-16       5.673617168123e-18       2.202546912757e-17 
 1714       5.203579903683e-11       1.555917327856e-12      -4.375480144112e-12       0.000000000000e+00       6.834963482721e-16       5.545678514149e-18       2.173110323404e-17 
 1715       5.209131511415e-11       1.538524048795e-12      -4.352904963920e-12       0.000000000000e+00       6.818091104872e-16       5.423625873147e-18       2.143619016112e-17 
 1716       5.214487188324e-11       1.521270240269e-12      -4.329442552369e-12       0.000000000000e+00       6.801267951964e-16       5.307455140972e-18       2.114076349714e-17 
 1717       5.219644035257e-11       1.504159371109e-12      -4.305109425602e-12       0.000000000000e+00       6.784493894882e-16       5.197162119829e-18       2.084485698783e-17 
 1718       5.224599141980e-11       1.487194924250e-12      -4.279922187068e-12       0.000000000000e+00       6.767768802890e-16       5.092742518102e-18       2.054850453648e-17 
 1719       5.229349587167e-11       1.470380396754e-12      -4.253897527652e-12       0.000000000000e+00       6.751092543632e-16       4.994191950179e-18       2.025174020426e-17 
 1720       5.233892438378e-11       1.453719299827e-12      -4.227052225807e-12       0.000000000000e+00       6.734464983128e-16       4.901505936281e-18       1.995459821035e-17 
 1721       5.238224752049e-11       1.437215158842e-12      -4.199403147687e-12       0.000000000000e+00       6.717885985769e-16       4.814679902286e-18       1.965711293225e-17 
 1722       5.242343573475e-11       1.420871513352e-12      -4.170967247277e-12       0.000000000000e+00       6.701355414318e-16       4.733709179559e-18       1.935931890596e-17 
 1723       5.246245936795e-11       1.404691917116e-12      -4.141761566529e-12       0.000000000000e+00       6.684873129904e-16       4.658589004775e-18       1.906125082623e-17 
 1724       5.249928864979e-11       1.388679938117e-12      -4.111803235488e-12       0.000000000000e+00       6.668438992020e-16       4.589314519751e-18       1.876294354677e-17 
 1725       5.253389369811e-11       1.372839158576e-12      -4.081109472429e-12       0.000000000000e+00       6.652052858519e-16       4.525880771268e-18       1.846443208050e-17 
 1726       5.256624451876e-11       1.357173174980e-12      -4.049697583987e-12       0.000000000000e+00       6.635714585615e-16       4.468282710900e-18       1.816575159976e-17 
